"","gender","state","cardholder","balance","numTrans","numIntlTrans","creditLine","fraudRisk","balance_q","credl_q","Segmento"
"42594",0,48,1,4000,11,2,3,0,"2","1","3"
"42595",1,50,1,5773,29,0,14,0,"3","4","2"
"42596",0,24,1,1126,30,0,4,0,"1","1","3"
"42597",0,10,1,0,9,0,2,0,"1","1","3"
"42598",1,44,1,1748,34,0,39,0,"1","4","3"
"42599",0,22,1,0,32,1,5,0,"1","2","3"
"42600",1,15,1,3426,5,0,11,0,"2","3","3"
"42601",1,37,1,0,3,2,5,0,"1","2","3"
"42602",1,6,1,10000,2,0,9,0,"4","3","2"
"42603",1,44,1,3000,12,2,2,0,"2","1","3"
"42604",1,5,1,10340,100,1,11,1,"4","3","2"
"42605",1,43,1,0,45,0,23,0,"1","4","3"
"42606",0,37,1,0,20,15,3,0,"1","1","3"
"42607",0,24,1,4000,43,0,3,0,"2","1","3"
"42608",1,4,1,5275,39,0,10,0,"3","3","3"
"42609",1,45,1,1265,23,0,4,0,"1","1","3"
"42610",1,11,1,0,7,0,9,0,"1","3","3"
"42611",1,38,1,5293,35,40,11,0,"3","3","3"
"42612",1,29,1,8462,13,0,12,0,"4","4","1"
"42613",0,15,1,9249,21,17,30,0,"4","4","1"
"42614",1,44,1,4000,78,0,3,0,"2","1","3"
"42615",1,5,1,0,14,0,5,0,"1","2","3"
"42616",1,5,0,2299,7,0,5,0,"1","2","3"
"42617",1,44,1,2717,27,16,7,0,"1","3","3"
"42618",1,13,1,7000,9,0,6,0,"3","2","3"
"42619",0,4,1,0,8,0,5,0,"1","2","3"
"42620",1,39,1,8000,10,42,7,0,"4","3","2"
"42621",1,15,1,8754,15,0,20,0,"4","4","1"
"42622",0,24,1,0,67,0,5,0,"1","2","3"
"42623",1,5,1,5131,22,0,7,0,"3","3","3"
"42624",0,48,0,5000,58,0,4,1,"3","1","3"
"42625",1,35,1,5000,7,10,4,0,"3","1","3"
"42626",0,10,1,1030,7,0,4,0,"1","1","3"
"42627",0,25,1,0,7,0,5,0,"1","2","3"
"42628",0,4,1,2334,32,3,25,0,"1","4","3"
"42629",1,11,1,1448,3,0,3,0,"1","1","3"
"42630",0,44,1,2000,3,0,1,0,"1","1","3"
"42631",1,15,1,7000,67,0,6,0,"3","2","3"
"42632",0,5,1,0,22,0,6,0,"1","2","3"
"42633",1,11,1,10000,17,0,9,0,"4","3","2"
"42634",0,5,1,9000,5,35,8,0,"4","3","2"
"42635",0,33,1,4000,37,3,3,0,"2","1","3"
"42636",1,26,1,5000,22,0,4,0,"3","1","3"
"42637",1,18,1,5627,8,25,7,0,"3","3","3"
"42638",1,10,1,6000,32,3,5,0,"3","2","3"
"42639",0,29,0,1684,43,0,33,0,"1","4","3"
"42640",0,49,1,0,33,6,6,0,"1","2","3"
"42641",1,21,1,0,7,0,6,0,"1","2","3"
"42642",1,49,1,6552,31,0,6,0,"3","2","3"
"42643",1,39,1,263,46,0,11,0,"1","3","3"
"42644",1,21,1,3351,11,6,6,0,"2","2","3"
"42645",1,37,1,7342,31,22,18,0,"4","4","1"
"42646",1,25,1,7000,42,15,6,0,"3","2","3"
"42647",1,49,1,0,28,0,1,0,"1","1","3"
"42648",1,25,1,1289,2,6,31,0,"1","4","3"
"42649",0,5,1,11957,18,0,16,0,"4","4","1"
"42650",0,5,1,12175,61,0,20,1,"4","4","1"
"42651",1,19,1,3537,38,0,3,0,"2","1","3"
"42652",1,45,1,5588,10,1,12,0,"3","4","2"
"42653",1,11,1,8000,2,0,7,0,"4","3","2"
"42654",1,4,1,6030,12,0,13,0,"3","4","2"
"42655",1,5,1,2615,12,0,17,0,"1","4","3"
"42656",0,10,1,7911,14,0,8,0,"4","3","2"
"42657",1,5,0,5776,8,0,8,0,"3","3","3"
"42658",0,4,1,5000,42,0,4,0,"3","1","3"
"42659",1,44,1,0,5,0,6,0,"1","2","3"
"42660",1,23,1,0,57,0,7,0,"1","3","3"
"42661",1,35,1,5107,29,19,9,0,"3","3","3"
"42662",1,15,1,6000,41,9,5,0,"3","2","3"
"42663",1,43,1,0,13,0,7,0,"1","3","3"
"42664",0,30,1,8000,100,0,7,0,"4","3","2"
"42665",1,5,1,10000,29,0,9,0,"4","3","2"
"42666",1,46,1,3000,38,0,2,0,"2","1","3"
"42667",1,10,1,6000,14,0,5,0,"3","2","3"
"42668",0,5,1,0,5,0,5,0,"1","2","3"
"42669",1,15,1,10000,31,0,9,0,"4","3","2"
"42670",0,10,1,5000,44,0,4,0,"3","1","3"
"42671",1,21,1,5000,73,2,4,0,"3","1","3"
"42672",0,32,1,3000,35,0,2,0,"2","1","3"
"42673",0,49,1,480,3,16,11,0,"1","3","3"
"42674",1,46,1,0,25,0,3,0,"1","1","3"
"42675",0,34,1,5000,15,0,4,0,"3","1","3"
"42676",0,35,1,2000,7,0,1,0,"1","1","3"
"42677",0,41,1,10311,8,0,75,1,"4","4","1"
"42678",0,19,1,8000,33,1,7,0,"4","3","2"
"42679",1,44,1,0,32,9,5,0,"1","2","3"
"42680",1,5,1,10086,23,0,38,0,"4","4","1"
"42681",0,49,1,4000,34,0,3,0,"2","1","3"
"42682",1,46,1,6000,22,4,5,0,"3","2","3"
"42683",0,4,1,4000,32,0,3,0,"2","1","3"
"42684",1,5,1,4338,10,1,6,0,"2","2","3"
"42685",1,14,1,5000,4,0,4,0,"3","1","3"
"42686",0,29,1,5606,7,2,12,0,"3","4","2"
"42687",0,44,1,0,28,0,7,0,"1","3","3"
"42688",0,35,1,0,9,30,3,0,"1","1","3"
"42689",1,43,1,5307,20,1,6,0,"3","2","3"
"42690",1,23,1,6000,11,0,5,0,"3","2","3"
"42691",0,12,0,7608,41,6,7,0,"4","3","2"
"42692",1,21,1,7626,32,0,14,0,"4","4","1"
"42693",1,16,1,0,3,9,3,0,"1","1","3"
"42694",0,43,1,3000,10,3,2,0,"2","1","3"
"42695",0,44,0,13288,19,9,13,0,"4","4","1"
"42696",1,37,1,7000,100,0,6,0,"3","2","3"
"42697",0,32,1,6000,32,0,5,0,"3","2","3"
"42698",0,10,1,0,17,10,5,0,"1","2","3"
"42699",0,44,1,7653,24,0,10,0,"4","3","2"
"42700",0,46,1,14000,61,0,13,1,"4","4","1"
"42701",1,15,1,194,22,0,8,0,"1","3","3"
"42702",0,34,1,3000,29,1,2,0,"2","1","3"
"42703",1,41,1,5000,13,0,4,0,"3","1","3"
"42704",1,5,1,17214,41,0,30,1,"4","4","1"
"42705",1,35,1,7000,10,0,6,0,"3","2","3"
"42706",1,48,1,0,20,0,4,0,"1","1","3"
"42707",1,13,1,6000,20,0,5,0,"3","2","3"
"42708",1,32,1,14624,58,0,14,1,"4","4","1"
"42709",1,23,1,0,24,0,4,0,"1","1","3"
"42710",0,44,1,2641,100,6,3,1,"1","1","3"
"42711",1,20,1,0,10,27,27,0,"1","4","3"
"42712",0,36,1,0,7,0,15,0,"1","4","3"
"42713",0,5,1,0,91,3,13,0,"1","4","3"
"42714",1,32,1,7000,6,0,6,0,"3","2","3"
"42715",0,32,1,825,5,0,4,0,"1","1","3"
"42716",1,6,1,9000,22,10,8,0,"4","3","2"
"42717",0,10,1,0,4,0,11,0,"1","3","3"
"42718",1,33,1,16419,5,0,29,1,"4","4","1"
"42719",1,16,1,1772,3,0,12,0,"1","4","3"
"42720",1,15,1,0,7,0,3,0,"1","1","3"
"42721",1,18,1,0,20,0,4,0,"1","1","3"
"42722",0,34,1,0,20,10,8,0,"1","3","3"
"42723",1,5,1,11667,6,4,13,0,"4","4","1"
"42724",0,39,1,606,22,9,7,0,"1","3","3"
"42725",1,7,1,6337,18,0,11,0,"3","3","3"
"42726",1,44,1,6137,47,9,7,0,"3","3","3"
"42727",0,17,1,0,10,0,5,0,"1","2","3"
"42728",0,3,1,6000,10,0,5,0,"3","2","3"
"42729",0,26,1,0,3,0,3,0,"1","1","3"
"42730",0,13,1,0,22,0,12,0,"1","4","3"
"42731",0,24,1,0,29,5,25,0,"1","4","3"
"42732",0,35,1,10255,14,0,13,0,"4","4","1"
"42733",0,19,1,0,0,0,6,0,"1","2","3"
"42734",0,11,1,13754,83,0,16,1,"4","4","1"
"42735",0,20,1,3000,36,1,2,0,"2","1","3"
"42736",1,10,1,5279,11,0,5,0,"3","2","3"
"42737",1,5,1,3406,100,0,5,0,"2","2","3"
"42738",1,25,1,3797,30,0,4,0,"2","1","3"
"42739",1,23,1,12755,79,4,12,1,"4","4","1"
"42740",1,4,1,6981,32,1,12,0,"3","4","2"
"42741",1,25,1,2933,51,0,3,0,"2","1","3"
"42742",0,5,1,5000,29,32,4,0,"3","1","3"
"42743",0,35,1,3000,5,19,2,0,"2","1","3"
"42744",1,44,1,12000,5,27,11,0,"4","3","2"
"42745",0,44,1,3000,12,7,2,0,"2","1","3"
"42746",1,36,1,4000,63,0,3,0,"2","1","3"
"42747",1,35,1,0,55,0,4,0,"1","1","3"
"42748",1,18,1,7353,16,2,8,0,"4","3","2"
"42749",0,33,1,16992,66,10,31,1,"4","4","1"
"42750",0,48,1,3000,6,0,2,0,"2","1","3"
"42751",1,5,1,2905,16,0,14,0,"2","4","3"
"42752",1,5,1,0,27,17,6,0,"1","2","3"
"42753",1,29,1,1742,30,6,12,0,"1","4","3"
"42754",1,45,1,5000,29,0,4,0,"3","1","3"
"42755",0,39,1,3677,100,0,7,0,"2","3","3"
"42756",1,6,1,4000,10,0,3,0,"2","1","3"
"42757",0,14,1,0,5,0,3,0,"1","1","3"
"42758",1,7,1,0,59,0,2,0,"1","1","3"
"42759",0,23,1,0,11,0,2,0,"1","1","3"
"42760",0,4,1,1913,2,11,4,0,"1","1","3"
"42761",1,10,1,12000,27,0,11,0,"4","3","2"
"42762",1,4,1,3110,14,0,8,0,"2","3","3"
"42763",1,16,1,1096,37,23,2,0,"1","1","3"
"42764",1,10,1,12280,37,0,12,0,"4","4","1"
"42765",0,13,1,0,12,0,9,0,"1","3","3"
"42766",1,15,1,0,13,3,28,0,"1","4","3"
"42767",1,10,1,10130,23,8,24,1,"4","4","1"
"42768",1,39,1,8602,89,2,17,1,"4","4","1"
"42769",1,17,1,6000,24,3,5,0,"3","2","3"
"42770",1,35,1,7000,35,0,6,0,"3","2","3"
"42771",1,44,1,2927,23,0,24,0,"2","4","3"
"42772",1,32,1,0,5,0,3,0,"1","1","3"
"42773",0,44,1,0,100,7,7,0,"1","3","3"
"42774",1,6,1,0,52,0,5,0,"1","2","3"
"42775",1,5,1,17990,6,0,22,1,"4","4","1"
"42776",1,35,1,377,11,10,8,0,"1","3","3"
"42777",1,44,1,0,43,4,8,0,"1","3","3"
"42778",1,46,1,0,10,0,2,0,"1","1","3"
"42779",0,19,1,3000,35,0,2,0,"2","1","3"
"42780",1,15,1,0,73,11,5,0,"1","2","3"
"42781",0,5,1,5000,50,0,4,1,"3","1","3"
"42782",0,49,1,4000,7,0,3,0,"2","1","3"
"42783",1,5,1,0,53,11,3,0,"1","1","3"
"42784",1,41,1,23724,70,0,52,1,"4","4","1"
"42785",1,39,1,9000,21,19,8,0,"4","3","2"
"42786",1,31,1,9000,92,0,8,0,"4","3","2"
"42787",0,24,0,0,22,2,26,0,"1","4","3"
"42788",1,25,1,9809,12,7,23,0,"4","4","1"
"42789",1,2,1,0,62,23,10,0,"1","3","3"
"42790",0,11,1,5000,1,0,4,0,"3","1","3"
"42791",1,15,1,5472,32,0,13,0,"3","4","2"
"42792",1,16,1,6000,11,2,5,0,"3","2","3"
"42793",0,29,1,6000,100,60,5,1,"3","2","3"
"42794",1,36,1,9000,34,0,8,0,"4","3","2"
"42795",1,15,1,0,37,17,21,0,"1","4","3"
"42796",1,15,1,16000,27,19,15,1,"4","4","1"
"42797",0,5,1,4000,43,1,3,0,"2","1","3"
"42798",1,36,1,3000,12,0,2,0,"2","1","3"
"42799",1,25,1,11130,17,0,14,0,"4","4","1"
"42800",1,16,1,0,6,0,4,0,"1","1","3"
"42801",1,15,1,9000,17,7,8,0,"4","3","2"
"42802",1,5,1,0,10,0,9,0,"1","3","3"
"42803",0,35,1,7235,40,1,18,0,"4","4","1"
"42804",0,10,1,0,10,0,7,0,"1","3","3"
"42805",0,5,1,8035,9,0,8,0,"4","3","2"
"42806",0,2,1,0,43,0,4,0,"1","1","3"
"42807",1,16,1,4000,7,9,3,0,"2","1","3"
"42808",1,15,1,0,9,0,3,0,"1","1","3"
"42809",1,49,1,8000,47,10,7,0,"4","3","2"
"42810",1,5,1,0,100,1,23,0,"1","4","3"
"42811",1,5,1,3000,4,0,2,0,"2","1","3"
"42812",1,32,1,2596,11,0,2,0,"1","1","3"
"42813",0,20,1,3000,3,1,2,0,"2","1","3"
"42814",0,12,1,5000,19,4,4,0,"3","1","3"
"42815",0,10,1,3000,31,0,2,0,"2","1","3"
"42816",1,29,1,6000,95,1,5,1,"3","2","3"
"42817",1,39,1,14826,68,7,14,1,"4","4","1"
"42818",1,40,1,3210,77,10,23,0,"2","4","3"
"42819",0,48,1,3406,30,0,4,0,"2","1","3"
"42820",0,11,1,1295,41,0,7,0,"1","3","3"
"42821",0,36,1,0,4,0,29,0,"1","4","3"
"42822",1,6,1,1180,37,0,5,0,"1","2","3"
"42823",1,3,1,11000,28,0,10,0,"4","3","2"
"42824",0,11,1,12154,13,14,17,0,"4","4","1"
"42825",1,10,1,11143,21,0,21,1,"4","4","1"
"42826",1,24,1,0,100,26,2,0,"1","1","3"
"42827",1,48,1,1668,14,0,2,0,"1","1","3"
"42828",0,11,1,4975,100,0,16,1,"3","4","2"
"42829",1,16,1,7000,8,4,6,0,"3","2","3"
"42830",0,13,1,9000,38,0,8,0,"4","3","2"
"42831",0,39,1,7000,10,8,6,0,"3","2","3"
"42832",0,10,1,5000,77,7,4,0,"3","1","3"
"42833",1,8,1,10199,2,0,19,0,"4","4","1"
"42834",1,36,1,393,11,0,12,0,"1","4","3"
"42835",1,46,1,0,31,4,7,0,"1","3","3"
"42836",0,43,1,3000,31,0,2,0,"2","1","3"
"42837",1,10,1,4000,18,0,3,0,"2","1","3"
"42838",1,25,1,11184,85,0,32,0,"4","4","1"
"42839",1,44,1,0,4,0,4,0,"1","1","3"
"42840",1,36,1,0,37,6,3,0,"1","1","3"
"42841",1,44,1,0,15,0,54,0,"1","4","3"
"42842",1,44,1,3000,45,0,2,0,"2","1","3"
"42843",0,32,1,0,17,8,6,0,"1","2","3"
"42844",0,48,1,8179,15,0,22,0,"4","4","1"
"42845",1,5,1,0,19,0,11,0,"1","3","3"
"42846",1,6,1,0,16,1,7,0,"1","3","3"
"42847",1,39,1,5938,19,1,10,0,"3","3","3"
"42848",1,4,1,3313,82,0,7,0,"2","3","3"
"42849",0,43,1,14742,4,0,19,0,"4","4","1"
"42850",0,21,1,1255,10,0,8,0,"1","3","3"
"42851",1,3,1,8000,16,6,7,0,"4","3","2"
"42852",1,41,1,5000,17,0,4,0,"3","1","3"
"42853",0,36,1,4000,14,0,3,0,"2","1","3"
"42854",1,50,1,8000,9,0,7,0,"4","3","2"
"42855",1,15,1,0,43,6,3,0,"1","1","3"
"42856",0,21,1,4000,41,0,3,0,"2","1","3"
"42857",1,4,1,4000,5,0,3,0,"2","1","3"
"42858",1,5,1,4000,92,8,3,0,"2","1","3"
"42859",0,11,1,4658,46,1,14,0,"3","4","2"
"42860",1,5,1,4000,2,0,3,0,"2","1","3"
"42861",0,39,1,0,2,6,6,0,"1","2","3"
"42862",1,35,1,7000,30,0,6,0,"3","2","3"
"42863",0,21,1,0,10,0,8,0,"1","3","3"
"42864",0,7,1,6000,31,0,5,0,"3","2","3"
"42865",0,29,1,9000,10,11,8,0,"4","3","2"
"42866",1,15,1,6563,37,11,7,0,"3","3","3"
"42867",1,10,1,3000,100,10,2,0,"2","1","3"
"42868",1,11,1,4430,23,0,75,1,"3","4","2"
"42869",1,5,1,4000,100,4,3,0,"2","1","3"
"42870",1,44,1,9997,44,0,9,0,"4","3","2"
"42871",0,21,1,3000,7,0,2,0,"2","1","3"
"42872",0,15,1,9000,28,7,8,0,"4","3","2"
"42873",1,26,1,9000,18,0,8,0,"4","3","2"
"42874",0,21,1,5000,87,2,4,0,"3","1","3"
"42875",1,20,1,0,58,4,8,0,"1","3","3"
"42876",1,21,0,4000,100,18,3,0,"2","1","3"
"42877",0,3,1,5000,9,0,4,0,"3","1","3"
"42878",0,3,1,5000,8,0,4,0,"3","1","3"
"42879",0,26,1,0,92,0,11,0,"1","3","3"
"42880",1,49,1,0,56,0,26,0,"1","4","3"
"42881",1,40,1,6000,22,0,5,0,"3","2","3"
"42882",1,37,1,0,10,5,4,0,"1","1","3"
"42883",1,13,0,5000,11,0,4,0,"3","1","3"
"42884",1,10,1,0,14,0,6,0,"1","2","3"
"42885",1,32,1,6000,19,0,5,0,"3","2","3"
"42886",1,29,1,177,12,0,2,0,"1","1","3"
"42887",1,44,1,4549,8,0,40,0,"3","4","2"
"42888",1,7,1,3735,22,7,13,0,"2","4","3"
"42889",1,5,1,3411,23,0,16,0,"2","4","3"
"42890",0,44,1,1397,2,4,4,0,"1","1","3"
"42891",0,46,1,13001,22,0,14,1,"4","4","1"
"42892",1,4,1,5000,19,10,4,0,"3","1","3"
"42893",1,43,1,4158,1,3,15,0,"2","4","3"
"42894",0,11,1,5202,30,2,13,0,"3","4","2"
"42895",0,46,1,2222,16,0,12,0,"1","4","3"
"42896",1,44,1,0,37,0,3,0,"1","1","3"
"42897",1,25,1,9953,6,10,10,0,"4","3","2"
"42898",1,13,1,1061,12,0,4,0,"1","1","3"
"42899",1,25,1,6000,11,0,5,0,"3","2","3"
"42900",1,44,1,3743,13,6,75,1,"2","4","3"
"42901",0,35,1,4000,10,1,3,0,"2","1","3"
"42902",1,36,1,5000,20,3,4,0,"3","1","3"
"42903",1,15,1,4366,7,9,32,0,"2","4","3"
"42904",0,36,1,4000,24,0,3,0,"2","1","3"
"42905",1,10,1,8000,21,0,7,0,"4","3","2"
"42906",1,24,0,0,11,2,9,0,"1","3","3"
"42907",0,11,1,7000,20,0,6,0,"3","2","3"
"42908",0,32,1,3000,35,0,2,0,"2","1","3"
"42909",0,44,1,10881,13,3,12,0,"4","4","1"
"42910",1,23,1,0,15,1,5,0,"1","2","3"
"42911",1,27,1,4000,33,0,3,0,"2","1","3"
"42912",0,5,1,0,8,0,5,0,"1","2","3"
"42913",1,5,1,0,2,1,5,0,"1","2","3"
"42914",1,24,1,3000,35,0,2,0,"2","1","3"
"42915",0,39,1,0,23,0,12,0,"1","4","3"
"42916",1,23,1,0,22,10,3,0,"1","1","3"
"42917",1,23,1,0,4,0,3,0,"1","1","3"
"42918",1,15,0,0,19,0,36,0,"1","4","3"
"42919",1,32,0,0,20,9,34,0,"1","4","3"
"42920",1,5,1,0,10,0,14,0,"1","4","3"
"42921",1,44,1,7000,55,0,6,0,"3","2","3"
"42922",1,10,1,8882,20,0,25,0,"4","4","1"
"42923",0,6,1,3000,26,3,2,0,"2","1","3"
"42924",0,16,1,3609,9,0,8,0,"2","3","3"
"42925",1,3,1,4000,9,0,3,0,"2","1","3"
"42926",1,13,1,3000,29,0,2,0,"2","1","3"
"42927",0,48,1,11000,3,11,10,0,"4","3","2"
"42928",0,23,1,7000,36,11,6,0,"3","2","3"
"42929",0,16,1,5528,11,13,13,0,"3","4","2"
"42930",1,35,1,3747,11,3,4,0,"2","1","3"
"42931",1,10,1,0,31,8,23,0,"1","4","3"
"42932",1,35,1,0,5,23,15,0,"1","4","3"
"42933",0,5,1,371,28,19,16,0,"1","4","3"
"42934",1,44,1,4000,13,0,3,0,"2","1","3"
"42935",1,28,1,0,3,8,9,0,"1","3","3"
"42936",1,44,1,0,13,2,5,0,"1","2","3"
"42937",1,11,1,5843,36,0,13,0,"3","4","2"
"42938",1,10,1,0,23,0,6,0,"1","2","3"
"42939",1,18,1,3000,16,0,2,0,"2","1","3"
"42940",1,39,0,5000,4,0,4,0,"3","1","3"
"42941",0,10,1,0,7,7,15,0,"1","4","3"
"42942",1,34,1,10382,23,4,23,0,"4","4","1"
"42943",0,46,1,5309,23,33,26,0,"3","4","2"
"42944",0,5,1,4000,100,0,3,0,"2","1","3"
"42945",1,24,0,8296,5,0,29,0,"4","4","1"
"42946",1,44,1,0,100,0,2,0,"1","1","3"
"42947",1,5,1,3010,12,0,4,0,"2","1","3"
"42948",0,37,1,0,25,2,5,0,"1","2","3"
"42949",0,49,1,0,9,0,5,0,"1","2","3"
"42950",1,5,1,0,5,3,3,0,"1","1","3"
"42951",0,28,1,3000,10,0,2,0,"2","1","3"
"42952",1,7,1,0,11,0,6,0,"1","2","3"
"42953",0,14,1,0,100,0,2,1,"1","1","3"
"42954",1,5,1,3302,9,0,5,0,"2","2","3"
"42955",1,25,1,4000,62,55,3,0,"2","1","3"
"42956",1,39,1,7000,100,36,6,1,"3","2","3"
"42957",1,38,1,7000,4,12,6,0,"3","2","3"
"42958",0,36,1,0,35,8,24,0,"1","4","3"
"42959",1,23,1,0,13,0,4,0,"1","1","3"
"42960",0,44,1,3000,19,1,2,0,"2","1","3"
"42961",1,10,1,3145,26,0,29,0,"2","4","3"
"42962",0,41,1,5068,9,0,9,0,"3","3","3"
"42963",0,44,1,5000,3,0,4,0,"3","1","3"
"42964",1,48,1,4000,26,23,3,0,"2","1","3"
"42965",0,10,0,5934,38,0,6,0,"3","2","3"
"42966",1,39,1,0,12,8,6,0,"1","2","3"
"42967",1,5,1,6000,15,2,5,0,"3","2","3"
"42968",1,29,1,2301,21,12,8,0,"1","3","3"
"42969",1,5,1,7000,9,0,6,0,"3","2","3"
"42970",1,18,1,1982,36,2,20,0,"1","4","3"
"42971",1,29,1,5974,83,0,5,0,"3","2","3"
"42972",1,32,1,4190,11,4,36,0,"2","4","3"
"42973",1,35,1,0,9,0,8,0,"1","3","3"
"42974",1,49,1,3000,40,6,2,0,"2","1","3"
"42975",1,44,1,3000,3,0,2,0,"2","1","3"
"42976",1,45,1,3000,35,0,2,0,"2","1","3"
"42977",1,29,1,1071,24,0,11,0,"1","3","3"
"42978",0,26,1,5000,2,2,4,0,"3","1","3"
"42979",1,44,1,5000,5,0,4,0,"3","1","3"
"42980",1,48,1,7000,40,0,6,0,"3","2","3"
"42981",0,5,1,5000,11,6,4,0,"3","1","3"
"42982",1,41,1,3269,5,0,5,0,"2","2","3"
"42983",1,5,1,5000,33,9,4,0,"3","1","3"
"42984",1,6,1,3000,34,0,2,0,"2","1","3"
"42985",1,26,1,5000,5,2,4,0,"3","1","3"
"42986",0,34,1,0,15,0,22,0,"1","4","3"
"42987",0,39,1,5289,4,0,9,0,"3","3","3"
"42988",0,49,1,0,14,0,15,0,"1","4","3"
"42989",1,47,1,0,11,9,3,0,"1","1","3"
"42990",1,5,1,689,19,0,8,0,"1","3","3"
"42991",0,46,1,0,17,0,5,0,"1","2","3"
"42992",1,20,1,6000,100,7,5,1,"3","2","3"
"42993",0,4,1,0,6,0,8,0,"1","3","3"
"42994",0,32,1,1141,35,0,32,0,"1","4","3"
"42995",1,29,1,5000,100,0,4,0,"3","1","3"
"42996",0,39,1,3000,20,5,2,0,"2","1","3"
"42997",0,11,1,1672,16,0,5,0,"1","2","3"
"42998",1,25,1,5000,22,0,4,0,"3","1","3"
"42999",1,48,1,12091,32,3,38,1,"4","4","1"
"43000",0,41,1,7482,14,0,40,0,"4","4","1"
"43001",0,23,1,0,6,0,9,0,"1","3","3"
"43002",1,37,1,5000,18,1,4,0,"3","1","3"
"43003",1,29,1,10376,32,7,13,0,"4","4","1"
"43004",1,24,1,0,100,0,2,0,"1","1","3"
"43005",1,36,1,13000,7,0,12,0,"4","4","1"
"43006",1,41,1,4000,23,0,3,0,"2","1","3"
"43007",1,19,1,7108,15,0,30,0,"4","4","1"
"43008",1,23,1,8000,31,0,7,0,"4","3","2"
"43009",1,5,1,3000,100,4,2,0,"2","1","3"
"43010",1,29,1,11000,42,6,10,0,"4","3","2"
"43011",1,36,1,0,22,0,7,0,"1","3","3"
"43012",0,44,1,0,16,0,4,0,"1","1","3"
"43013",1,49,1,7000,12,2,6,0,"3","2","3"
"43014",0,48,1,0,36,0,3,0,"1","1","3"
"43015",0,32,1,0,5,0,8,0,"1","3","3"
"43016",1,2,1,5000,38,4,4,0,"3","1","3"
"43017",1,46,1,7000,100,0,6,0,"3","2","3"
"43018",1,6,1,3431,10,0,10,0,"2","3","3"
"43019",1,10,1,7138,26,0,11,0,"4","3","2"
"43020",0,5,1,1143,17,0,3,0,"1","1","3"
"43021",1,23,1,4000,39,0,3,0,"2","1","3"
"43022",1,35,1,6000,39,0,5,0,"3","2","3"
"43023",0,15,1,1142,38,5,6,0,"1","2","3"
"43024",1,41,1,1529,59,8,5,0,"1","2","3"
"43025",0,25,1,4000,19,3,3,0,"2","1","3"
"43026",1,33,1,3000,36,0,2,0,"2","1","3"
"43027",1,24,1,0,22,0,8,0,"1","3","3"
"43028",1,11,1,0,31,15,6,0,"1","2","3"
"43029",0,29,1,2726,35,4,8,0,"1","3","3"
"43030",1,15,1,0,2,0,42,0,"1","4","3"
"43031",1,13,1,0,73,0,5,0,"1","2","3"
"43032",1,48,1,0,11,0,9,0,"1","3","3"
"43033",1,10,1,0,20,5,2,0,"1","1","3"
"43034",1,5,1,0,100,0,13,0,"1","4","3"
"43035",1,11,1,0,8,1,6,0,"1","2","3"
"43036",1,45,1,0,39,0,4,0,"1","1","3"
"43037",0,15,1,2809,29,0,4,0,"1","1","3"
"43038",1,34,1,0,6,0,18,0,"1","4","3"
"43039",1,15,1,4616,41,3,7,0,"3","3","3"
"43040",1,49,1,22438,48,0,23,1,"4","4","1"
"43041",0,21,1,468,9,0,12,0,"1","4","3"
"43042",1,10,1,4000,43,0,3,0,"2","1","3"
"43043",1,26,1,10756,10,0,20,0,"4","4","1"
"43044",1,43,1,0,40,0,6,0,"1","2","3"
"43045",1,10,1,7149,37,0,18,0,"4","4","1"
"43046",1,36,1,7000,7,2,6,0,"3","2","3"
"43047",1,39,1,9000,10,0,8,0,"4","3","2"
"43048",1,5,1,1925,15,0,7,0,"1","3","3"
"43049",1,7,1,421,27,0,5,0,"1","2","3"
"43050",0,44,1,3751,17,0,13,0,"2","4","3"
"43051",0,21,1,0,10,13,8,0,"1","3","3"
"43052",1,46,1,0,6,0,13,0,"1","4","3"
"43053",0,39,1,0,21,0,7,0,"1","3","3"
"43054",0,1,1,4000,12,2,3,0,"2","1","3"
"43055",1,43,1,2344,19,0,2,0,"1","1","3"
"43056",0,44,1,4000,18,3,3,0,"2","1","3"
"43057",1,10,1,5000,100,1,4,0,"3","1","3"
"43058",0,44,1,0,68,18,4,0,"1","1","3"
"43059",1,38,1,6000,9,0,5,0,"3","2","3"
"43060",1,46,1,3110,2,0,14,0,"2","4","3"
"43061",0,5,1,6000,13,0,5,0,"3","2","3"
"43062",1,49,1,0,49,3,6,0,"1","2","3"
"43063",1,20,1,0,4,20,3,0,"1","1","3"
"43064",1,20,1,0,37,0,5,0,"1","2","3"
"43065",1,29,1,2616,17,3,2,0,"1","1","3"
"43066",0,16,1,5000,15,0,4,0,"3","1","3"
"43067",1,23,1,3000,7,0,2,0,"2","1","3"
"43068",1,39,1,0,56,2,11,0,"1","3","3"
"43069",1,29,1,0,13,8,22,0,"1","4","3"
"43070",1,13,1,4000,20,0,3,0,"2","1","3"
"43071",0,45,1,0,24,1,5,0,"1","2","3"
"43072",0,2,1,0,100,1,3,0,"1","1","3"
"43073",0,36,1,3000,13,11,2,0,"2","1","3"
"43074",1,23,1,0,23,0,2,0,"1","1","3"
"43075",1,15,1,0,13,0,7,0,"1","3","3"
"43076",1,15,1,7000,21,11,6,0,"3","2","3"
"43077",0,29,1,0,100,0,17,0,"1","4","3"
"43078",1,10,1,0,31,0,2,0,"1","1","3"
"43079",0,15,1,0,18,0,30,0,"1","4","3"
